customer_id,age,gender,location,membership_start_date,average_purchase_value,purchase_frequency_per_month,last_purchase_date,product_preference,preferred_channel,store_visit_frequency,days_since_last_visit,product_segment,,Mobile
CUST1955,33,Other,Cassandraton,28-07-2024,48.76,3.9,08-10-2024,Supplements,In-Store,4,164,Health Conscious Buyer,,9.18281E+11
CUST1956,20,Male,West Juan,27-10-2022,307.08,9.5,24-12-2022,Supplements,In-Store,8,10,Fitness Enthusiast,,9.18281E+11
CUST1957,51,Female,Johnfurt,08-06-2020,410.1,7.6,22-12-2022,Gym Gear,Online,10,138,General Buyer,,9.18281E+11
CUST1958,21,Other,South Patrickmouth,10-03-2025,404.7,7,07-05-2025,Gym Gear,Online,16,113,Casual Gym-Goer,,9.18281E+11
CUST1959,58,Male,Ericmouth,09-04-2021,437.54,0.9,21-03-2025,Gym Gear,In-Store,20,52,Casual Gym-Goer,,9.18281E+11
CUST1960,26,Male,East Lydiamouth,17-03-2023,304.46,8.3,01-06-2024,Gym Gear,In-Store,16,119,Casual Gym-Goer,,9.18281E+11
CUST1961,37,Male,West Juan,22-03-2024,114.82,4.4,03-05-2025,Training Wear,In-Store,9,114,General Buyer,,9.18281E+11
CUST1962,58,Male,Danielchester,23-07-2024,433.96,4.9,13-09-2024,Supplements,Online,12,112,Fitness Enthusiast,,9.18281E+11
CUST1963,45,Other,South David,24-08-2024,372.77,7.7,21-02-2025,Yoga Accessories,In-Store,12,21,General Buyer,,9.18281E+11
CUST1964,37,Other,Port Richard,05-09-2022,93.34,7.3,01-07-2023,Supplements,Online,14,72,Health Conscious Buyer,,9.18281E+11
CUST1965,42,Other,Port Jacobland,25-04-2021,250.81,3.5,20-09-2022,Yoga Accessories,In-Store,4,1,General Buyer,,9.18281E+11
CUST1966,18,Other,Lake Matthew,27-09-2021,368.17,5,05-11-2024,Yoga Accessories,Online,11,78,General Buyer,,9.18281E+11
CUST1967,59,Other,North Noahstad,05-04-2024,216.22,0.6,21-10-2024,Running Shoes,Online,18,111,Casual Gym-Goer,,9.18281E+11
CUST1968,34,Other,East Donna,10-12-2021,264.61,5,31-12-2021,Supplements,In-Store,20,108,Health Conscious Buyer,,9.18281E+11
CUST1969,65,Male,South Patrickmouth,24-03-2023,249.31,9.2,24-06-2024,Supplements,In-Store,20,154,Health Conscious Buyer,,9.18281E+11
CUST1970,47,Other,Jacquelineland,10-03-2025,142.06,6.1,28-03-2025,Gym Gear,In-Store,3,164,General Buyer,,9.18281E+11
CUST1971,63,Female,West Andrewside,07-11-2021,358.91,9.7,13-06-2024,Running Shoes,In-Store,13,109,Casual Gym-Goer,,9.18281E+11
CUST1972,34,Other,East Nathaniel,22-10-2023,260.31,5.4,18-09-2024,Yoga Accessories,Online,13,22,General Buyer,,9.18281E+11
CUST1973,24,Other,North Beth,27-09-2024,392.81,3.6,01-02-2025,Gym Gear,Online,6,101,General Buyer,,9.18281E+11
CUST1974,62,Female,North Judithbury,04-02-2021,493.77,8.2,03-07-2024,Running Shoes,In-Store,2,106,Marathon Trainer,,9.18281E+11
CUST1975,51,Female,Lake Debbie,03-03-2021,158.4,4.4,15-12-2021,Gym Gear,Online,5,50,General Buyer,,9.18281E+11
CUST1976,49,Male,Mortonside,21-07-2021,475.27,4.6,01-08-2023,Gym Gear,In-Store,6,46,General Buyer,,9.18281E+11
CUST1977,30,Female,Lake Crystalbury,10-02-2023,231.55,9.1,01-03-2024,Running Shoes,In-Store,2,96,Casual Gym-Goer,,9.18281E+11
CUST1978,25,Female,Ericmouth,01-06-2020,184.23,5.9,20-08-2022,Yoga Accessories,Online,3,68,General Buyer,,9.18281E+11
CUST1979,18,Other,Lake Leeton,15-08-2023,398.82,0.6,13-02-2024,Gym Gear,In-Store,12,68,Casual Gym-Goer,,9.18281E+11
CUST1980,49,Female,North Matthewberg,27-02-2024,181.77,4.4,21-09-2024,Supplements,Online,10,92,Health Conscious Buyer,,9.18281E+11
CUST1981,60,Female,Samuelhaven,01-03-2023,313.19,9.8,12-06-2024,Supplements,In-Store,0,178,Fitness Enthusiast,,9.18281E+11
CUST1982,43,Other,West Michael,25-03-2025,32.33,1.4,25-03-2025,Training Wear,Online,7,158,General Buyer,,9.18281E+11
CUST1983,61,Other,North Richardmouth,01-08-2022,267.16,6.7,10-02-2024,Running Shoes,Online,0,11,Marathon Trainer,,9.18281E+11
CUST1984,65,Female,North Amandahaven,15-05-2022,233.27,6.1,19-08-2022,Yoga Accessories,In-Store,11,121,General Buyer,,9.18281E+11
CUST1985,60,Other,New Kellystad,13-05-2021,372.45,3.1,05-05-2023,Gym Gear,In-Store,16,129,Casual Gym-Goer,,9.18281E+11
CUST1986,20,Male,Stevenland,20-12-2022,402.47,3.2,25-08-2023,Training Wear,Online,5,29,General Buyer,,9.18281E+11
CUST1987,48,Other,East Nicholasfurt,22-10-2023,135.63,2.3,06-04-2025,Running Shoes,In-Store,13,7,Casual Gym-Goer,,9.18281E+11
CUST1988,28,Female,Martinezbury,19-08-2024,387.83,2.4,17-12-2024,Supplements,Online,3,136,Fitness Enthusiast,,9.18281E+11
CUST1989,58,Other,Taylorburgh,10-05-2021,63.41,7,27-01-2024,Gym Gear,In-Store,20,97,Casual Gym-Goer,,9.18281E+11
CUST1990,59,Other,Rodneyside,13-11-2022,483.8,4.5,05-06-2024,Gym Gear,In-Store,8,22,General Buyer,,9.18281E+11
CUST1991,25,Male,North Jessicaland,28-03-2022,375.48,9.4,03-03-2023,Running Shoes,Online,4,97,Marathon Trainer,,9.18281E+11
CUST1992,54,Other,North Judithbury,29-06-2021,169.18,6,11-07-2023,Gym Gear,Online,13,93,Casual Gym-Goer,,9.18281E+11
CUST1993,61,Male,North Sarabury,29-08-2021,338.6,6,05-08-2023,Running Shoes,Online,0,117,Marathon Trainer,,9.18281E+11
CUST1994,38,Male,Port Colleenhaven,15-07-2023,421.86,5.1,01-06-2024,Yoga Accessories,In-Store,19,170,General Buyer,,9.18281E+11
CUST1995,62,Male,North Susan,11-01-2025,173.67,5.1,12-04-2025,Running Shoes,Online,18,55,Casual Gym-Goer,,9.18281E+11
CUST1996,49,Female,Lake Lisaport,06-12-2024,483.92,0.8,10-05-2025,Supplements,In-Store,6,57,Fitness Enthusiast,,9.18281E+11
CUST1997,62,Other,Lisatown,20-03-2022,463.12,7.8,08-04-2023,Yoga Accessories,Online,9,168,General Buyer,,9.18281E+11
CUST1998,28,Male,Saramouth,20-01-2021,208.3,4.3,07-11-2024,Yoga Accessories,Online,12,135,General Buyer,,9.18281E+11
CUST1999,64,Female,Teresaburgh,06-11-2024,354.26,2.1,22-03-2025,Training Wear,Online,3,148,General Buyer,,9.18281E+11
